
[Name]
dingzi_wall_tie

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
1.48669060e-003, 3.99728790e-002, 1.35591179e-001, 3.20764069e+002
2.47619324e-003, 3.99238095e-002, 1.35002911e-001, 3.20531769e+002
4.97186789e-004, 3.99974138e-002, 1.34189278e-001, 3.20848724e+002
2.47569080e-003, 3.99238430e-002, 1.37002110e-001, 3.20543243e+002
3.46364686e-003, 3.98502983e-002, 1.36413872e-001, 3.20185150e+002
4.44947835e-003, 3.97523083e-002, 1.35825634e-001, 3.19648468e+002
3.46364686e-003, 3.98502983e-002, 1.35413870e-001, 3.20156006e+002
2.47569080e-003, 3.99238430e-002, 1.36002108e-001, 3.20549316e+002
4.44947835e-003, 3.97523083e-002, 1.34825632e-001, 3.19611542e+002
4.95830609e-004, 3.99974324e-002, 1.38178572e-001, 3.20844940e+002
1.48621644e-003, 3.99728976e-002, 1.37590334e-001, 3.20746307e+002
1.48621644e-003, 3.99728976e-002, 1.36590347e-001, 3.20759735e+002
4.95830609e-004, 3.99974324e-002, 1.37178570e-001, 3.20855042e+002
4.96249297e-004, 3.99974249e-002, 1.36179373e-001, 3.20869659e+002
7.38877943e-003, 3.93122397e-002, 1.31061822e-001, 3.17895477e+002
7.38840783e-003, 3.93123105e-002, 1.32061183e-001, 3.17911041e+002
6.41313102e-003, 3.94831263e-002, 1.31650582e-001, 3.18404388e+002
8.35949462e-003, 3.91173363e-002, 1.30472690e-001, 3.17651123e+002
8.35949462e-003, 3.91173363e-002, 1.31472692e-001, 3.17667999e+002
5.43354219e-003, 3.96298058e-002, 1.32239327e-001, 3.19000092e+002
5.43293962e-003, 3.96298878e-002, 1.33237898e-001, 3.19004730e+002
6.41264021e-003, 3.94832082e-002, 1.32649541e-001, 3.18415619e+002
7.38818897e-003, 3.93123515e-002, 1.34060934e-001, 3.17931915e+002
6.41235150e-003, 3.94832529e-002, 1.34649158e-001, 3.18438690e+002
8.35949462e-003, 3.91173363e-002, 1.33472696e-001, 3.17686859e+002
7.38818897e-003, 3.93123515e-002, 1.33060932e-001, 3.17921906e+002
6.41235150e-003, 3.94832529e-002, 1.33649170e-001, 3.18425690e+002
8.35949462e-003, 3.91173363e-002, 1.32472694e-001, 3.17679138e+002
5.43258106e-003, 3.96299362e-002, 1.35237396e-001, 3.19036621e+002
5.43258106e-003, 3.96299362e-002, 1.34237394e-001, 3.19015930e+002
-4.94859007e-004, 3.99974324e-002, 1.39766812e-001, 3.20916138e+002
4.95830609e-004, 3.99974324e-002, 1.40178576e-001, 3.20934448e+002
-4.94501670e-004, 3.99974361e-002, 1.36767507e-001, 3.20873505e+002
-1.48448814e-003, 3.99729237e-002, 1.36357784e-001, 3.20801056e+002
-4.93933971e-004, 3.99974436e-002, 1.35769978e-001, 3.20880157e+002
-4.93854983e-004, 3.99974436e-002, 1.34776652e-001, 3.20876862e+002
-2.47412594e-003, 3.99238802e-002, 1.36945575e-001, 3.20616669e+002
-1.48494937e-003, 3.99729088e-002, 1.37355641e-001, 3.20793976e+002
-4.94859007e-004, 3.99974324e-002, 1.38766810e-001, 3.20876801e+002
-4.94859007e-004, 3.99974324e-002, 1.37766808e-001, 3.20863617e+002
-1.48524484e-003, 3.99728976e-002, 1.38355047e-001, 3.20804047e+002
-2.47448590e-003, 3.99238579e-002, 1.37943774e-001, 3.20622406e+002
4.44936473e-003, 3.97523232e-002, 1.54822096e-001, 3.19845032e+002
2.47569080e-003, 3.99238430e-002, 1.46002099e-001, 3.20739471e+002
8.35949462e-003, 3.91173363e-002, 1.57472700e-001, 3.17778778e+002
8.48890375e-003, 3.96002978e-002, 1.60472691e-001, 3.17755890e+002
8.48890375e-003, 3.96002978e-002, 1.61472693e-001, 3.17732544e+002
8.35949462e-003, 3.91173363e-002, 1.60472691e-001, 3.17727203e+002
8.35949462e-003, 3.91173363e-002, 1.59472689e-001, 3.17740814e+002
8.48890375e-003, 3.96002978e-002, 1.59472689e-001, 3.17769073e+002
8.35949462e-003, 3.91173363e-002, 1.58472687e-001, 3.17755463e+002
8.48890375e-003, 3.96002978e-002, 1.58472687e-001, 3.17786377e+002
8.48890375e-003, 3.96002978e-002, 1.57472700e-001, 3.17810699e+002
8.48890375e-003, 3.96002978e-002, 1.56472698e-001, 3.17828461e+002
8.48890375e-003, 3.96002978e-002, 1.55472696e-001, 3.17836914e+002
8.48890375e-003, 3.96002978e-002, 1.54472694e-001, 3.17854340e+002
8.48890375e-003, 3.96002978e-002, 1.53472692e-001, 3.17879486e+002
8.48890375e-003, 3.96002978e-002, 1.52472690e-001, 3.17890350e+002
8.48890375e-003, 3.96002978e-002, 1.51472688e-001, 3.17884003e+002
8.48890375e-003, 3.96002978e-002, 1.50472686e-001, 3.17878754e+002
8.48890375e-003, 3.96002978e-002, 1.49472699e-001, 3.17878204e+002
8.48890375e-003, 3.96002978e-002, 1.48472697e-001, 3.17873291e+002
8.48890375e-003, 3.96002978e-002, 1.47472695e-001, 3.17873260e+002
8.48890375e-003, 3.96002978e-002, 1.46472692e-001, 3.17871887e+002
8.48890375e-003, 3.96002978e-002, 1.45472690e-001, 3.17865845e+002
8.48890375e-003, 3.96002978e-002, 1.44472688e-001, 3.17858551e+002
8.48890375e-003, 3.96002978e-002, 1.43472686e-001, 3.17850922e+002
8.48890375e-003, 3.96002978e-002, 1.42472699e-001, 3.17845184e+002
8.48890375e-003, 3.96002978e-002, 1.41472697e-001, 3.17837555e+002
8.48890375e-003, 3.96002978e-002, 1.40472695e-001, 3.17823517e+002
8.48890375e-003, 3.96002978e-002, 1.39472693e-001, 3.17805878e+002
8.48890375e-003, 3.96002978e-002, 1.38472691e-001, 3.17776978e+002
8.48890375e-003, 3.96002978e-002, 1.37472689e-001, 3.17755402e+002
8.48890375e-003, 3.96002978e-002, 1.36472687e-001, 3.17743683e+002
8.48890375e-003, 3.96002978e-002, 1.35472700e-001, 3.17731689e+002
8.48890375e-003, 3.96002978e-002, 1.34472698e-001, 3.17718231e+002
8.48890375e-003, 3.96002978e-002, 1.33472696e-001, 3.17710327e+002
8.48890375e-003, 3.96002978e-002, 1.32472694e-001, 3.17701385e+002
8.48890375e-003, 3.96002978e-002, 1.31472692e-001, 3.17689423e+002
8.48890375e-003, 3.96002978e-002, 1.30472690e-001, 3.17671173e+002
8.48890375e-003, 3.96002978e-002, 1.29472688e-001, 3.17647675e+002
8.48890375e-003, 3.96002978e-002, 1.28472686e-001, 3.17616089e+002
8.48890375e-003, 3.96002978e-002, 1.27472699e-001, 3.17568909e+002
8.48890375e-003, 3.96002978e-002, 1.26472697e-001, 3.17501343e+002
8.35949462e-003, 3.91173363e-002, 1.61472693e-001, 3.17699066e+002
6.49469486e-003, 4.05487567e-002, 1.43472686e-001, 3.18746948e+002
7.49179954e-003, 4.00745273e-002, 1.43972695e-001, 3.18160187e+002
7.49179954e-003, 4.00745273e-002, 1.42972693e-001, 3.18152344e+002
6.49469486e-003, 4.05487567e-002, 1.45472690e-001, 3.18757416e+002
6.49469486e-003, 4.05487567e-002, 1.46472692e-001, 3.18766235e+002
7.49179954e-003, 4.00745273e-002, 1.45972699e-001, 3.18174194e+002
7.49179954e-003, 4.00745273e-002, 1.44972697e-001, 3.18166412e+002
6.49469486e-003, 4.05487567e-002, 1.44472688e-001, 3.18752197e+002
4.50048596e-003, 4.14972119e-002, 1.44472688e-001, 3.20739746e+002
5.49759017e-003, 4.10229862e-002, 1.44972697e-001, 3.19440582e+002
5.49759017e-003, 4.10229862e-002, 1.43972695e-001, 3.19443756e+002
4.50048596e-003, 4.14972119e-002, 1.47472695e-001, 3.20777008e+002
5.49759017e-003, 4.10229862e-002, 1.46972686e-001, 3.19467072e+002
4.50048596e-003, 4.14972119e-002, 1.46472692e-001, 3.20380524e+002
5.49759017e-003, 4.10229862e-002, 1.45972699e-001, 3.19448883e+002
4.50048596e-003, 4.14972119e-002, 1.45472690e-001, 3.20576141e+002
7.49179954e-003, 4.00745273e-002, 1.39972687e-001, 3.18118744e+002
6.49469486e-003, 4.05487567e-002, 1.40472695e-001, 3.18713470e+002
7.49179954e-003, 4.00745273e-002, 1.40972689e-001, 3.18134888e+002
6.49469486e-003, 4.05487567e-002, 1.42472699e-001, 3.18740631e+002
6.49469486e-003, 4.05487567e-002, 1.41472697e-001, 3.18729401e+002
7.49179954e-003, 4.00745273e-002, 1.41972691e-001, 3.18146454e+002
5.49759017e-003, 4.10229862e-002, 1.40972689e-001, 3.19414825e+002
4.50048596e-003, 4.14972119e-002, 1.41472697e-001, 3.20705139e+002
5.49759017e-003, 4.10229862e-002, 1.41972691e-001, 3.19432037e+002
4.50048596e-003, 4.14972119e-002, 1.43472686e-001, 3.20368469e+002
5.49759017e-003, 4.10229862e-002, 1.42972693e-001, 3.19441650e+002
4.50048596e-003, 4.14972119e-002, 1.42472699e-001, 3.20566772e+002
6.49469486e-003, 4.05487567e-002, 1.37472689e-001, 3.18644714e+002
7.49179954e-003, 4.00745273e-002, 1.37972698e-001, 3.18071747e+002
7.49179954e-003, 4.00745273e-002, 1.36972696e-001, 3.18052856e+002
6.49469486e-003, 4.05487567e-002, 1.39472693e-001, 3.18691559e+002
7.49179954e-003, 4.00745273e-002, 1.38972700e-001, 3.18096100e+002
6.49469486e-003, 4.05487567e-002, 1.38472691e-001, 3.18667542e+002
4.50048596e-003, 4.14972119e-002, 1.38472691e-001, 3.20499115e+002
5.49759017e-003, 4.10229862e-002, 1.38972700e-001, 3.19364166e+002
5.49759017e-003, 4.10229862e-002, 1.37972698e-001, 3.19337646e+002
4.50048596e-003, 4.14972119e-002, 1.40472695e-001, 3.20312714e+002
5.49759017e-003, 4.10229862e-002, 1.39972687e-001, 3.19391632e+002
4.50048596e-003, 4.14972119e-002, 1.39472693e-001, 3.20482758e+002
7.49179954e-003, 4.00745273e-002, 1.34972692e-001, 3.18024658e+002
7.49179954e-003, 4.00745273e-002, 1.33972690e-001, 3.18012665e+002
6.49469486e-003, 4.05487567e-002, 1.34472698e-001, 3.18590454e+002
6.49469486e-003, 4.05487567e-002, 1.36472687e-001, 3.18625671e+002
7.49179954e-003, 4.00745273e-002, 1.35972694e-001, 3.18039154e+002
6.49469486e-003, 4.05487567e-002, 1.35472700e-001, 3.18606842e+002
4.50048596e-003, 4.14972119e-002, 1.35472700e-001, 3.20377411e+002
5.49759017e-003, 4.10229862e-002, 1.35972694e-001, 3.19294800e+002
5.49759017e-003, 4.10229862e-002, 1.34972692e-001, 3.19271393e+002
4.50048596e-003, 4.14972119e-002, 1.37472689e-001, 3.20595154e+002
5.49759017e-003, 4.10229862e-002, 1.36972696e-001, 3.19316193e+002
4.50048596e-003, 4.14972119e-002, 1.36472687e-001, 3.20196442e+002
6.49469486e-003, 4.05487567e-002, 1.31472692e-001, 3.18558472e+002
7.49179954e-003, 4.00745273e-002, 1.31972700e-001, 3.17991852e+002
7.49179954e-003, 4.00745273e-002, 1.30972698e-001, 3.17977997e+002
6.49469486e-003, 4.05487567e-002, 1.33472696e-001, 3.18577057e+002
7.49179954e-003, 4.00745273e-002, 1.32972687e-001, 3.18002686e+002
6.49469486e-003, 4.05487567e-002, 1.32472694e-001, 3.18568573e+002
5.49759017e-003, 4.10229862e-002, 1.32972687e-001, 3.19246094e+002
5.49759017e-003, 4.10229862e-002, 1.31972700e-001, 3.19235077e+002
4.50048596e-003, 4.14972119e-002, 1.32472694e-001, 3.20132629e+002
4.50048596e-003, 4.14972119e-002, 1.34472698e-001, 3.20408112e+002
4.50048596e-003, 4.14972119e-002, 1.33472696e-001, 3.20518402e+002
5.49759017e-003, 4.10229862e-002, 1.33972690e-001, 3.19249786e+002
7.49179954e-003, 4.00745273e-002, 1.27972692e-001, 3.17899231e+002
6.49469486e-003, 4.05487567e-002, 1.28472686e-001, 3.18503082e+002
7.49179954e-003, 4.00745273e-002, 1.28972694e-001, 3.17936066e+002
6.49469486e-003, 4.05487567e-002, 1.30472690e-001, 3.18546051e+002
7.49179954e-003, 4.00745273e-002, 1.29972696e-001, 3.17959778e+002
6.49469486e-003, 4.05487567e-002, 1.29472688e-001, 3.18529816e+002
5.49759017e-003, 4.10229862e-002, 1.28972694e-001, 3.19208893e+002
4.50048596e-003, 4.14972119e-002, 1.29472688e-001, 3.20127075e+002
5.49759017e-003, 4.10229862e-002, 1.29972696e-001, 3.19225311e+002
4.50048596e-003, 4.14972119e-002, 1.31472692e-001, 3.20344086e+002
5.49759017e-003, 4.10229862e-002, 1.30972698e-001, 3.19232635e+002
4.50048596e-003, 4.14972119e-002, 1.30472690e-001, 3.20507416e+002
6.49469486e-003, 4.05487567e-002, 1.27472699e-001, 3.18463165e+002
7.49179954e-003, 4.00745273e-002, 1.26972690e-001, 3.17846893e+002
4.50048596e-003, 4.14972119e-002, 1.28472686e-001, 3.20324371e+002
5.49759017e-003, 4.10229862e-002, 1.27972692e-001, 3.19181549e+002
5.49759017e-003, 4.10229862e-002, 1.49972692e-001, 3.19509186e+002
6.49469486e-003, 4.05487567e-002, 1.49472699e-001, 3.18793365e+002
5.49759017e-003, 4.10229862e-002, 1.48972690e-001, 3.19496094e+002
4.50048596e-003, 4.14972119e-002, 1.49472699e-001, 3.20636749e+002
4.50048596e-003, 4.14972119e-002, 1.50472686e-001, 3.20448090e+002
6.49469486e-003, 4.05487567e-002, 1.47472695e-001, 3.18774506e+002
6.49469486e-003, 4.05487567e-002, 1.48472697e-001, 3.18784271e+002
5.49759017e-003, 4.10229862e-002, 1.47972688e-001, 3.19481903e+002
4.50048596e-003, 4.14972119e-002, 1.48472697e-001, 3.20671570e+002
7.49179954e-003, 4.00745273e-002, 1.47972688e-001, 3.18182770e+002
7.49179954e-003, 4.00745273e-002, 1.48972690e-001, 3.18187439e+002
7.49179954e-003, 4.00745273e-002, 1.46972686e-001, 3.18178833e+002
6.49469486e-003, 4.05487567e-002, 1.51472688e-001, 3.18802399e+002
5.49759017e-003, 4.10229862e-002, 1.51972696e-001, 3.19513489e+002
6.49469486e-003, 4.05487567e-002, 1.52472690e-001, 3.18797546e+002
5.49759017e-003, 4.10229862e-002, 1.52972698e-001, 3.19498444e+002
6.49469486e-003, 4.05487567e-002, 1.53472692e-001, 3.18783203e+002
4.50048596e-003, 4.14972119e-002, 1.52472690e-001, 3.20694366e+002
5.49759017e-003, 4.10229862e-002, 1.53972700e-001, 3.19481964e+002
4.50048596e-003, 4.14972119e-002, 1.53472692e-001, 3.20612823e+002
6.49469486e-003, 4.05487567e-002, 1.50472686e-001, 3.18800201e+002
5.49759017e-003, 4.10229862e-002, 1.50972694e-001, 3.19516693e+002
4.50048596e-003, 4.14972119e-002, 1.51472688e-001, 3.20828125e+002
7.49179954e-003, 4.00745273e-002, 1.50972694e-001, 3.18193787e+002
7.49179954e-003, 4.00745273e-002, 1.51972696e-001, 3.18199249e+002
7.49179954e-003, 4.00745273e-002, 1.52972698e-001, 3.18192596e+002
7.49179954e-003, 4.00745273e-002, 1.49972692e-001, 3.18192230e+002
6.49469486e-003, 4.05487567e-002, 1.54472694e-001, 3.18764801e+002
6.49469486e-003, 4.05487567e-002, 1.55472696e-001, 3.18744659e+002
5.49759017e-003, 4.10229862e-002, 1.54972687e-001, 3.19458588e+002
7.49179954e-003, 4.00745273e-002, 1.54972687e-001, 3.18154816e+002
7.49179954e-003, 4.00745273e-002, 1.55972689e-001, 3.18140259e+002
6.49469486e-003, 4.05487567e-002, 1.56472698e-001, 3.18724487e+002
7.49179954e-003, 4.00745273e-002, 1.53972700e-001, 3.18175812e+002
7.49179954e-003, 4.00745273e-002, 1.56972691e-001, 3.18122101e+002
4.50048596e-003, 5.11269346e-002, 1.32975176e-001, 3.19128540e+002
4.96641174e-003, 5.31818755e-002, 1.32258400e-001, 3.14644501e+002
4.96641174e-003, 5.31818755e-002, 1.34222686e-001, 3.14740936e+002
4.50048596e-003, 5.11279479e-002, 1.31117061e-001, 3.19124420e+002
4.96641174e-003, 5.31818755e-002, 1.30294114e-001, 3.14661285e+002
4.50048596e-003, 4.86988798e-002, 1.28866941e-001, 3.21685822e+002
4.50048596e-003, 4.90746573e-002, 1.30185962e-001, 3.21436462e+002
4.50048596e-003, 4.71001863e-002, 1.29324868e-001, 3.22333771e+002
4.50048596e-003, 4.91802208e-002, 1.31814346e-001, 3.21365997e+002
4.50048596e-003, 4.71797138e-002, 1.30782068e-001, 3.22332611e+002
4.50048596e-003, 4.49537486e-002, 1.29745960e-001, 3.22267151e+002
4.50048596e-003, 5.08103520e-002, 1.34939715e-001, 3.19576111e+002
4.50048596e-003, 4.90773320e-002, 1.33428648e-001, 3.21467468e+002
4.50048596e-003, 4.71841879e-002, 1.32302567e-001, 3.22336334e+002
4.96641174e-003, 5.31818755e-002, 1.38151258e-001, 3.14813568e+002
4.96641174e-003, 5.31818755e-002, 1.40115544e-001, 3.14810425e+002
4.50048596e-003, 5.07973246e-002, 1.38960376e-001, 3.19646759e+002
4.96641174e-003, 5.31818755e-002, 1.36186972e-001, 3.14791473e+002
4.50048596e-003, 5.10526188e-002, 1.36982933e-001, 3.19288910e+002
4.50048596e-003, 4.90503572e-002, 1.35993347e-001, 3.21455750e+002
4.50048596e-003, 4.71589714e-002, 1.35122657e-001, 3.22328979e+002
4.50048596e-003, 4.87060808e-002, 1.34673059e-001, 3.21735382e+002
4.50048596e-003, 4.71239686e-002, 1.33753955e-001, 3.22356415e+002
4.50048596e-003, 4.90427166e-002, 1.37551591e-001, 3.21473297e+002
4.50048596e-003, 4.71594110e-002, 1.36510968e-001, 3.22303284e+002
4.50048596e-003, 4.49719317e-002, 1.32709920e-001, 3.22290466e+002
4.50048596e-003, 4.52400260e-002, 1.31253272e-001, 3.22376984e+002
4.50048596e-003, 4.35771421e-002, 1.30490988e-001, 3.21813904e+002
4.50048596e-003, 4.27401476e-002, 1.29524082e-001, 3.21358368e+002
4.50048596e-003, 4.32773195e-002, 1.28512919e-001, 3.21618896e+002
4.50048596e-003, 4.32834066e-002, 1.31481841e-001, 3.21662750e+002
4.50048596e-003, 4.52574939e-002, 1.35463208e-001, 3.22349426e+002
4.50048596e-003, 4.53031398e-002, 1.34174004e-001, 3.22374298e+002
4.50048596e-003, 4.36170809e-002, 1.33464515e-001, 3.21824463e+002
4.50048596e-003, 4.27474454e-002, 1.32510334e-001, 3.21367065e+002
4.50048596e-003, 4.34286892e-002, 1.34441853e-001, 3.21725098e+002
4.50048596e-003, 5.10518476e-002, 1.40963569e-001, 3.19328705e+002
4.50048596e-003, 4.90473509e-002, 1.40029758e-001, 3.21482819e+002
4.50048596e-003, 4.71566170e-002, 1.39199615e-001, 3.22335846e+002
4.50048596e-003, 4.86982688e-002, 1.38764292e-001, 3.21733765e+002
4.50048596e-003, 4.71155755e-002, 1.37890905e-001, 3.22326996e+002
4.50048596e-003, 4.90392633e-002, 1.41549036e-001, 3.21516876e+002
4.50048596e-003, 4.71539050e-002, 1.40536055e-001, 3.22353180e+002
4.50048596e-003, 4.90719378e-002, 1.44052550e-001, 3.21526703e+002
4.50048596e-003, 5.08072823e-002, 1.42927989e-001, 3.19649872e+002
4.50048596e-003, 5.11261001e-002, 1.44923806e-001, 3.19247284e+002
4.50048596e-003, 4.70980182e-002, 1.43245280e-001, 3.22447632e+002
4.50048596e-003, 4.86892536e-002, 1.42759964e-001, 3.21801605e+002
4.50048596e-003, 4.70912643e-002, 1.41896591e-001, 3.22417267e+002
4.50048596e-003, 4.91798520e-002, 1.45664036e-001, 3.21457703e+002
4.50048596e-003, 4.71793599e-002, 1.44681394e-001, 3.22437012e+002
4.50048596e-003, 4.49663214e-002, 1.36845276e-001, 3.22279968e+002
4.50048596e-003, 4.32574637e-002, 1.35552645e-001, 3.21655365e+002
4.50048596e-003, 4.52546738e-002, 1.39503434e-001, 3.22406494e+002
4.50048596e-003, 4.53013703e-002, 1.38263613e-001, 3.22380280e+002
4.50048596e-003, 4.36154939e-002, 1.37532726e-001, 3.21866333e+002
4.50048596e-003, 4.27424051e-002, 1.36562645e-001, 3.21407196e+002
4.50048596e-003, 4.34280746e-002, 1.38476968e-001, 3.21786407e+002
4.50048596e-003, 4.49478067e-002, 1.40854001e-001, 3.22374207e+002
4.50048596e-003, 4.32546735e-002, 1.39563769e-001, 3.21749786e+002
4.50048596e-003, 4.49535213e-002, 1.43692717e-001, 3.22436279e+002
4.50048596e-003, 4.52122018e-002, 1.42292380e-001, 3.22484100e+002
4.50048596e-003, 4.35712039e-002, 1.41534597e-001, 3.21963074e+002
4.50048596e-003, 4.27350104e-002, 1.40562803e-001, 3.21520020e+002
4.50048596e-003, 4.32771444e-002, 1.42491698e-001, 3.21840210e+002
4.50048596e-003, 4.71841507e-002, 1.46189511e-001, 3.22429993e+002
4.50048596e-003, 4.52399999e-002, 1.45182833e-001, 3.22505615e+002
4.50048596e-003, 4.35771309e-002, 1.44453660e-001, 3.22009216e+002
4.50048596e-003, 4.27401327e-002, 1.43504500e-001, 3.21593658e+002
4.50048596e-003, 4.32834029e-002, 1.45446360e-001, 3.21863800e+002
4.50048596e-003, 4.53031436e-002, 1.48093626e-001, 3.22526581e+002
4.50048596e-003, 4.36170809e-002, 1.47419870e-001, 3.22030945e+002
4.50048596e-003, 4.49719280e-002, 1.46638587e-001, 3.22428009e+002
4.50048596e-003, 4.27474454e-002, 1.46484330e-001, 3.21606171e+002
4.50048596e-003, 4.34286930e-002, 1.48400828e-001, 3.21957062e+002
4.50048596e-003, 4.32574749e-002, 1.49515212e-001, 3.21902283e+002
4.50048596e-003, 4.52140830e-002, 1.28330439e-001, 3.22304657e+002
1.65962987e-002, 5.03688827e-002, 1.58451080e-001, 3.10084381e+002
1.85246840e-002, 4.98521701e-002, 1.59542277e-001, 3.10369141e+002
1.65942404e-002, 5.03694341e-002, 1.60422727e-001, 3.10047607e+002
1.46667287e-002, 5.08859083e-002, 1.59331188e-001, 3.09964752e+002
1.46682141e-002, 5.08855097e-002, 1.57359645e-001, 3.09990540e+002
1.85221620e-002, 4.98528481e-002, 1.61512688e-001, 3.10351959e+002
1.65925082e-002, 5.03698960e-002, 1.62405774e-001, 3.10011078e+002
1.46660507e-002, 5.08860908e-002, 1.61314920e-001, 3.09933502e+002
2.04516985e-002, 4.93358299e-002, 1.60633445e-001, 3.11183502e+002
2.22905558e-002, 4.85398844e-002, 1.61722690e-001, 3.14625122e+002
2.04494409e-002, 4.93364334e-002, 1.62601873e-001, 3.11144501e+002
2.22905558e-002, 4.85398844e-002, 1.63686976e-001, 3.14495026e+002
2.04475727e-002, 4.93369363e-002, 1.64574474e-001, 3.11042419e+002
1.85196586e-002, 4.98535186e-002, 1.63491800e-001, 3.10286774e+002
1.85259357e-002, 4.98518348e-002, 1.55611545e-001, 3.10420258e+002
1.65974833e-002, 5.03685623e-002, 1.56484529e-001, 3.10108398e+002
1.65974833e-002, 5.03685623e-002, 1.54520243e-001, 3.10134003e+002
1.46691073e-002, 5.08852713e-002, 1.53429046e-001, 3.10050964e+002
1.46691073e-002, 5.08852713e-002, 1.55393332e-001, 3.10031952e+002
1.85259394e-002, 4.98518348e-002, 1.57575846e-001, 3.10382324e+002
2.22905558e-002, 4.85398844e-002, 1.57794118e-001, 3.14711304e+002
2.04528775e-002, 4.93355133e-002, 1.58667535e-001, 3.11208374e+002
2.04528756e-002, 4.93355133e-002, 1.56703100e-001, 3.11241821e+002
2.22905558e-002, 4.85398844e-002, 1.59758404e-001, 3.14670013e+002
1.27382204e-002, 5.14026508e-002, 1.58238083e-001, 3.09975159e+002
1.27389738e-002, 5.14024496e-002, 1.56267837e-001, 3.10030945e+002
1.27386209e-002, 5.14025427e-002, 1.60219148e-001, 3.09957642e+002
1.08110961e-002, 5.19190207e-002, 1.51246563e-001, 3.10208099e+002
1.27394730e-002, 5.14023155e-002, 1.52337775e-001, 3.10068268e+002
1.08110895e-002, 5.19190244e-002, 1.53210849e-001, 3.10181244e+002
1.27394730e-002, 5.14023155e-002, 1.54302061e-001, 3.10061493e+002
1.85192525e-002, 4.98536266e-002, 1.67469889e-001, 3.10110687e+002
2.04469915e-002, 4.93370928e-002, 1.66550592e-001, 3.10969147e+002
2.04485524e-002, 4.93366718e-002, 1.68524683e-001, 3.10912750e+002
2.22905558e-002, 4.85398844e-002, 1.67615548e-001, 3.14425995e+002
2.22905558e-002, 4.85398844e-002, 1.69579834e-001, 3.14234253e+002
1.85186956e-002, 4.98537757e-002, 1.65478870e-001, 3.10187225e+002
2.22905558e-002, 4.85398844e-002, 1.65651262e-001, 3.14490875e+002
1.46651696e-002, 5.08863255e-002, 1.65323824e-001, 3.09830719e+002
1.65917501e-002, 5.03701009e-002, 1.64400682e-001, 3.09940948e+002
1.65915247e-002, 5.03701605e-002, 1.66404828e-001, 3.09870667e+002
1.46660777e-002, 5.08860834e-002, 1.63312644e-001, 3.09893738e+002
