
[Name]
commenface_dingzi_waike

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
3.49119678e-002, -4.87969257e-002, 1.22436978e-001, 3.00298340e+002
4.00396846e-002, -4.46857698e-002, 1.26365542e-001, 3.00520355e+002
4.00396548e-002, -4.46857959e-002, 1.24401256e-001, 3.00385468e+002
4.00395729e-002, -4.46858704e-002, 1.22436963e-001, 3.00178864e+002
4.16449495e-002, -4.31936979e-002, 1.24401256e-001, 3.00376007e+002
4.16449606e-002, -4.31936868e-002, 1.26365542e-001, 3.00502502e+002
4.16447930e-002, -4.31938544e-002, 1.20472692e-001, 3.01393677e+002
4.16449010e-002, -4.31937464e-002, 1.22436970e-001, 3.00169037e+002
4.00393829e-002, -4.46860641e-002, 1.20472692e-001, 3.01349945e+002
3.83810773e-002, -4.61181551e-002, 1.32258400e-001, 3.00874298e+002
3.66711505e-002, -4.74891067e-002, 1.30294114e-001, 3.00805084e+002
3.83810438e-002, -4.61181849e-002, 1.30294114e-001, 3.00753632e+002
3.66711915e-002, -4.74890731e-002, 1.32258400e-001, 3.00931946e+002
3.49122994e-002, -4.87966873e-002, 1.30294114e-001, 3.00862091e+002
3.49123478e-002, -4.87966537e-002, 1.32258400e-001, 3.00992889e+002
3.83810103e-002, -4.61182110e-002, 1.28329828e-001, 3.00649719e+002
3.66711058e-002, -4.74891365e-002, 1.28329828e-001, 3.00697784e+002
3.49121988e-002, -4.87967581e-002, 1.26365542e-001, 3.00645264e+002
3.49122472e-002, -4.87967245e-002, 1.28329828e-001, 3.00754608e+002
4.16449867e-002, -4.31936644e-002, 1.30294114e-001, 3.00692108e+002
4.16449979e-002, -4.31936532e-002, 1.32258400e-001, 3.00805298e+002
4.00397256e-002, -4.46857326e-002, 1.30294114e-001, 3.00714661e+002
4.00397480e-002, -4.46857139e-002, 1.32258400e-001, 3.00830170e+002
4.16449755e-002, -4.31936756e-002, 1.28329828e-001, 3.00599884e+002
4.00397070e-002, -4.46857512e-002, 1.28329828e-001, 3.00615448e+002
3.31066772e-002, -5.00392877e-002, 1.24401264e-001, 3.00555695e+002
3.31061296e-002, -5.00397421e-002, 1.20472692e-001, 3.01334259e+002
3.31067480e-002, -5.00392392e-002, 1.26365557e-001, 3.00690765e+002
5.99604547e-002, 2.19186023e-003, 1.47972688e-001, 3.01431000e+002
5.98404184e-002, 4.38029459e-003, 1.47972688e-001, 3.01389923e+002
5.93610629e-002, 8.73673242e-003, 1.30294129e-001, 3.00834167e+002
5.96405268e-002, 6.56291936e-003, 1.30294129e-001, 3.00895325e+002
5.96405305e-002, 6.56289794e-003, 1.28329843e-001, 3.00858490e+002
5.96405230e-002, 6.56294776e-003, 1.34222686e-001, 3.01009644e+002
5.96405268e-002, 6.56293705e-003, 1.32258415e-001, 3.00940338e+002
5.93610592e-002, 8.73676501e-003, 1.34222686e-001, 3.00943359e+002
5.93610592e-002, 8.73675290e-003, 1.32258415e-001, 3.00878448e+002
5.90023920e-002, 1.08988890e-002, 1.34222686e-001, 3.00894775e+002
5.90023957e-002, 1.08988751e-002, 1.32258400e-001, 3.00827911e+002
5.98404147e-002, 4.38031601e-003, 1.28329843e-001, 3.00916138e+002
5.98404147e-002, 4.38033091e-003, 1.30294129e-001, 3.00954865e+002
5.98404147e-002, 4.38034255e-003, 1.32258415e-001, 3.01002533e+002
5.99604547e-002, 2.19187769e-003, 1.30294129e-001, 3.00994537e+002
5.99604547e-002, 2.19186977e-003, 1.28329843e-001, 3.00958008e+002
5.99604547e-002, 2.19188724e-003, 1.34222686e-001, 3.01127167e+002
5.99604547e-002, 2.19188374e-003, 1.32258415e-001, 3.01046448e+002
5.98404147e-002, 4.38034954e-003, 1.34222686e-001, 3.01077881e+002
5.96405342e-002, 6.56286860e-003, 1.26365557e-001, 3.00791168e+002
5.93610667e-002, 8.73670820e-003, 1.28329843e-001, 3.00799438e+002
5.99604547e-002, 2.19184207e-003, 1.24401271e-001, 3.00743439e+002
5.99604584e-002, 2.19181273e-003, 1.22436985e-001, 3.00483643e+002
5.98404184e-002, 4.38026665e-003, 1.24401271e-001, 3.00704437e+002
5.98404221e-002, 4.38020751e-003, 1.22436985e-001, 3.00439880e+002
5.96405379e-002, 6.56283274e-003, 1.24401271e-001, 3.00641754e+002
5.99604547e-002, 2.19185720e-003, 1.26365557e-001, 3.00889862e+002
5.98404184e-002, 4.38029412e-003, 1.26365557e-001, 3.00847961e+002
5.96405305e-002, 6.56289095e-003, 1.44044116e-001, 3.01479279e+002
5.96405305e-002, 6.56290399e-003, 1.42079830e-001, 3.01466492e+002
5.93610667e-002, 8.73670913e-003, 1.42079830e-001, 3.01396515e+002
5.98404147e-002, 4.38031927e-003, 1.42079830e-001, 3.01538330e+002
5.98404147e-002, 4.38031042e-003, 1.44044116e-001, 3.01547272e+002
5.98404184e-002, 4.38030157e-003, 1.46008402e-001, 3.01492523e+002
5.99604547e-002, 2.19186791e-003, 1.44044116e-001, 3.01596741e+002
5.99604547e-002, 2.19187234e-003, 1.42079830e-001, 3.01590485e+002
5.99604547e-002, 2.19186372e-003, 1.46008402e-001, 3.01535187e+002
5.96405268e-002, 6.56294217e-003, 1.36186972e-001, 3.01119629e+002
5.93610629e-002, 8.73674173e-003, 1.38151258e-001, 3.01182770e+002
5.96405268e-002, 6.56293007e-003, 1.38151258e-001, 3.01257782e+002
5.93610592e-002, 8.73675756e-003, 1.36186972e-001, 3.01047577e+002
5.90023994e-002, 1.08988630e-002, 1.38151258e-001, 3.01127045e+002
5.90023957e-002, 1.08988807e-002, 1.36186972e-001, 3.00993622e+002
5.96405268e-002, 6.56291703e-003, 1.40115544e-001, 3.01387451e+002
5.93610667e-002, 8.73672497e-003, 1.40115544e-001, 3.01314362e+002
5.90024032e-002, 1.08988257e-002, 1.42079830e-001, 3.01340515e+002
5.90024032e-002, 1.08988443e-002, 1.40115544e-001, 3.01255402e+002
5.99604547e-002, 2.19188118e-003, 1.38151258e-001, 3.01385559e+002
5.99604547e-002, 2.19188537e-003, 1.36186972e-001, 3.01240570e+002
5.98404147e-002, 4.38033696e-003, 1.38151258e-001, 3.01329010e+002
5.98404147e-002, 4.38034534e-003, 1.36186972e-001, 3.01190063e+002
5.99604547e-002, 2.19187676e-003, 1.40115544e-001, 3.01515289e+002
5.98404147e-002, 4.38032812e-003, 1.40115544e-001, 3.01461487e+002
5.85650168e-002, 1.30463978e-002, 1.40115544e-001, 3.01219818e+002
-5.74555472e-002, -1.72854532e-002, 1.38151258e-001, 3.01097198e+002
-5.74555546e-002, -1.72854345e-002, 1.40115544e-001, 3.01035706e+002
-5.80485202e-002, -1.51755670e-002, 1.38151258e-001, 3.01083038e+002
-5.85640408e-002, -1.30454274e-002, 1.38151258e-001, 3.01084442e+002
-5.80485240e-002, -1.51755484e-002, 1.40115544e-001, 3.01020172e+002
-5.80485165e-002, -1.51755847e-002, 1.36186972e-001, 3.01134399e+002
-5.74555434e-002, -1.72854718e-002, 1.36186972e-001, 3.01147247e+002
-5.85640371e-002, -1.30454451e-002, 1.36186972e-001, 3.01139130e+002
-5.67859225e-002, -1.93722658e-002, 1.40115544e-001, 3.01067657e+002
-5.67859150e-002, -1.93722844e-002, 1.38151258e-001, 3.01131989e+002
-5.60405180e-002, -2.14332603e-002, 1.38151258e-001, 3.01183136e+002
-5.60405217e-002, -2.14332435e-002, 1.40115544e-001, 3.01117218e+002
-5.80485351e-002, -1.51755111e-002, 1.44044116e-001, 3.00998291e+002
-5.74555658e-002, -1.72853973e-002, 1.44044116e-001, 3.01009308e+002
-5.74555695e-002, -1.72853786e-002, 1.46008402e-001, 3.01054565e+002
-5.74555732e-002, -1.72853656e-002, 1.47972688e-001, 3.01140259e+002
-5.80485389e-002, -1.51754925e-002, 1.46008402e-001, 3.01050537e+002
-5.85640520e-002, -1.30453724e-002, 1.44044116e-001, 3.01007294e+002
-5.85640557e-002, -1.30453538e-002, 1.46008402e-001, 3.01063263e+002
-5.80485426e-002, -1.51754785e-002, 1.47972688e-001, 3.01139557e+002
-5.74555583e-002, -1.72854159e-002, 1.42079830e-001, 3.01003937e+002
-5.80485277e-002, -1.51755298e-002, 1.42079830e-001, 3.00992767e+002
-5.85640445e-002, -1.30454088e-002, 1.40115544e-001, 3.01027222e+002
-5.85640483e-002, -1.30453911e-002, 1.42079830e-001, 3.00996216e+002
-5.60405366e-002, -2.14332100e-002, 1.44044116e-001, 3.01078003e+002
-5.52203618e-002, -2.34656073e-002, 1.44044116e-001, 3.01132416e+002
-5.52203655e-002, -2.34655943e-002, 1.46008402e-001, 3.01170685e+002
-5.60405403e-002, -2.14331951e-002, 1.46008402e-001, 3.01118622e+002
-5.52203692e-002, -2.34655868e-002, 1.47972688e-001, 3.01254333e+002
-5.67859337e-002, -1.93722285e-002, 1.44044116e-001, 3.01037262e+002
-5.67859411e-002, -1.93722118e-002, 1.46008402e-001, 3.01078125e+002
-5.60405441e-002, -2.14331858e-002, 1.47972688e-001, 3.01204132e+002
-5.67859448e-002, -1.93721987e-002, 1.47972688e-001, 3.01161102e+002
-5.52203469e-002, -2.34656353e-002, 1.40115544e-001, 3.01178589e+002
-5.52203543e-002, -2.34656222e-002, 1.42079830e-001, 3.01136078e+002
-5.60405292e-002, -2.14332268e-002, 1.42079830e-001, 3.01076996e+002
-5.67859262e-002, -1.93722472e-002, 1.42079830e-001, 3.01032349e+002
-5.99995144e-002, 4.98398890e-007, 1.40115544e-001, 3.01264069e+002
-5.99995144e-002, 4.98398890e-007, 1.38151258e-001, 3.01320953e+002
-5.99594824e-002, -2.19088048e-003, 1.40115544e-001, 3.01251404e+002
-5.99995144e-002, 4.98398890e-007, 1.36186972e-001, 3.01386566e+002
-5.99594824e-002, -2.19088467e-003, 1.38151258e-001, 3.01308258e+002
-5.99995144e-002, 4.98398890e-007, 1.34222686e-001, 3.01407501e+002
-5.99594824e-002, -2.19088863e-003, 1.36186972e-001, 3.01371246e+002
-5.96395545e-002, -6.56193541e-003, 1.38151258e-001, 3.01212524e+002
-5.96395582e-002, -6.56192284e-003, 1.40115544e-001, 3.01158112e+002
-5.98394424e-002, -4.37934138e-003, 1.38151258e-001, 3.01270111e+002
-5.98394424e-002, -4.37933300e-003, 1.40115544e-001, 3.01213806e+002
-5.98394424e-002, -4.37935442e-003, 1.34222686e-001, 3.01343872e+002
-5.96395545e-002, -6.56195451e-003, 1.34222686e-001, 3.01283905e+002
-5.96395545e-002, -6.56194706e-003, 1.36186972e-001, 3.01271515e+002
-5.98394424e-002, -4.37934930e-003, 1.36186972e-001, 3.01325409e+002
-5.99594824e-002, -2.19089119e-003, 1.34222686e-001, 3.01387695e+002
-5.93600944e-002, -8.73573311e-003, 1.40115544e-001, 3.01098877e+002
-5.93600906e-002, -8.73574894e-003, 1.38151258e-001, 3.01154816e+002
-5.93600869e-002, -8.73576384e-003, 1.36186972e-001, 3.01210205e+002
-5.90014271e-002, -1.08978711e-002, 1.38151258e-001, 3.01109619e+002
-5.90014271e-002, -1.08978534e-002, 1.40115544e-001, 3.01051605e+002
-5.90014234e-002, -1.08978879e-002, 1.36186972e-001, 3.01165466e+002
-5.93600869e-002, -8.73577222e-003, 1.34222686e-001, 3.01221710e+002
-5.90014197e-002, -1.08978981e-002, 1.34222686e-001, 3.01170380e+002
-5.96395582e-002, -6.56189816e-003, 1.44044116e-001, 3.01157257e+002
-5.96395619e-002, -6.56188605e-003, 1.46008402e-001, 3.01223267e+002
-5.98394424e-002, -4.37931623e-003, 1.44044116e-001, 3.01217194e+002
-5.98394461e-002, -4.37930785e-003, 1.46008402e-001, 3.01285522e+002
-5.96395619e-002, -6.56187581e-003, 1.47972688e-001, 3.01325165e+002
-5.99594824e-002, -2.19087233e-003, 1.44044116e-001, 3.01260712e+002
-5.99594824e-002, -2.19086814e-003, 1.46008402e-001, 3.01333740e+002
-5.98394461e-002, -4.37930087e-003, 1.47972688e-001, 3.01391449e+002
-5.99995144e-002, 4.98398890e-007, 1.44044116e-001, 3.01278412e+002
-5.99995144e-002, 4.98398890e-007, 1.46008402e-001, 3.01354004e+002
-5.99594824e-002, -2.19086464e-003, 1.47972688e-001, 3.01441803e+002
-5.96395582e-002, -6.56191073e-003, 1.42079830e-001, 3.01134735e+002
-5.98394424e-002, -4.37932462e-003, 1.42079830e-001, 3.01191864e+002
-5.99594824e-002, -2.19087629e-003, 1.42079830e-001, 3.01233795e+002
-5.99995144e-002, 4.98398890e-007, 1.42079830e-001, 3.01247467e+002
-5.90014346e-002, -1.08978190e-002, 1.44044116e-001, 3.01040649e+002
-5.85640594e-002, -1.30453398e-002, 1.47972688e-001, 3.01157532e+002
-5.90014383e-002, -1.08978022e-002, 1.46008402e-001, 3.01100098e+002
-5.93600981e-002, -8.73570237e-003, 1.44044116e-001, 3.01094635e+002
-5.93600981e-002, -8.73568654e-003, 1.46008402e-001, 3.01155426e+002
-5.90014420e-002, -1.08977882e-002, 1.47972688e-001, 3.01199615e+002
-5.93601018e-002, -8.73567443e-003, 1.47972688e-001, 3.01259186e+002
-5.90014309e-002, -1.08978366e-002, 1.42079830e-001, 3.01022614e+002
-5.93600944e-002, -8.73571727e-003, 1.42079830e-001, 3.01073456e+002
-5.98394424e-002, -4.37934650e-003, 1.30294129e-001, 3.01151733e+002
-5.96395545e-002, -6.56194193e-003, 1.30294129e-001, 3.01083954e+002
-5.96395545e-002, -6.56195031e-003, 1.32258400e-001, 3.01223175e+002
-5.98394424e-002, -4.37935209e-003, 1.32258400e-001, 3.01286041e+002
-5.99594824e-002, -2.19088700e-003, 1.30294129e-001, 3.01205231e+002
-5.99594824e-002, -2.19088979e-003, 1.32258400e-001, 3.01337433e+002
-5.99995144e-002, 4.98398890e-007, 1.30294114e-001, 3.01227783e+002
-5.99995144e-002, 4.98398890e-007, 1.32258400e-001, 3.01356537e+002
-5.99995144e-002, 4.98398890e-007, 1.28329828e-001, 3.01024811e+002
-5.99594824e-002, -2.19088350e-003, 1.28329843e-001, 3.00999420e+002
-5.93600906e-002, -8.73575453e-003, 1.30294129e-001, 3.01012451e+002
-5.93600869e-002, -8.73576663e-003, 1.32258415e-001, 3.01161224e+002
-5.23225479e-002, -2.93644462e-002, 1.44044116e-001, 3.01262939e+002
-5.23225479e-002, -2.93644480e-002, 1.46008402e-001, 3.01290985e+002
-5.33601344e-002, -2.74338666e-002, 1.44044116e-001, 3.01237091e+002
-5.23225479e-002, -2.93644518e-002, 1.47972688e-001, 3.01365601e+002
-5.33601344e-002, -2.74338629e-002, 1.46008402e-001, 3.01268829e+002
-5.43264970e-002, -2.54667141e-002, 1.44044116e-001, 3.01190216e+002
-5.33601344e-002, -2.74338629e-002, 1.47972688e-001, 3.01345764e+002
-5.43265007e-002, -2.54667047e-002, 1.46008402e-001, 3.01225372e+002
-5.43265045e-002, -2.54667010e-002, 1.47972688e-001, 3.01305695e+002
-5.43264933e-002, -2.54667234e-002, 1.42079830e-001, 3.01197296e+002
-5.33601306e-002, -2.74338722e-002, 1.42079830e-001, 3.01247406e+002
-5.12151383e-002, -3.12558562e-002, 1.46008402e-001, 3.01282990e+002
-5.12151346e-002, -3.12558673e-002, 1.47972688e-001, 3.01354401e+002
-5.80485389e-002, -1.51754916e-002, 1.65651262e-001, 3.00633759e+002
-5.74555621e-002, -1.72854047e-002, 1.65651262e-001, 3.00644043e+002
-5.74555621e-002, -1.72854103e-002, 1.67615548e-001, 3.00537079e+002
-5.80485389e-002, -1.51754925e-002, 1.67615548e-001, 3.00526154e+002
-5.85640632e-002, -1.30453296e-002, 1.65651262e-001, 3.00640594e+002
-5.74555658e-002, -1.72854010e-002, 1.63686976e-001, 3.00742340e+002
-5.80485389e-002, -1.51754906e-002, 1.61722690e-001, 3.00834259e+002
-5.74555658e-002, -1.72853973e-002, 1.61722690e-001, 3.00847748e+002
-5.80485389e-002, -1.51754916e-002, 1.63686976e-001, 3.00730865e+002
-5.85640632e-002, -1.30453343e-002, 1.61722690e-001, 3.00838806e+002
-5.85640632e-002, -1.30453324e-002, 1.63686976e-001, 3.00738525e+002
-5.67859188e-002, -1.93722714e-002, 1.67615548e-001, 3.00568298e+002
-5.67859225e-002, -1.93722639e-002, 1.65651262e-001, 3.00671326e+002
-5.67859225e-002, -1.93722565e-002, 1.63686976e-001, 3.00769470e+002
-5.52203208e-002, -2.34657023e-002, 1.65651262e-001, 3.00775330e+002
-5.52203171e-002, -2.34657116e-002, 1.67615548e-001, 3.00671234e+002
-5.60405105e-002, -2.14332771e-002, 1.65651262e-001, 3.00717804e+002
-5.60405068e-002, -2.14332864e-002, 1.67615548e-001, 3.00614899e+002
-5.52203283e-002, -2.34656818e-002, 1.61722690e-001, 3.00987518e+002
-5.52203245e-002, -2.34656930e-002, 1.63686976e-001, 3.00875092e+002
-5.60405180e-002, -2.14332584e-002, 1.61722690e-001, 3.00922882e+002
-5.60405143e-002, -2.14332677e-002, 1.63686976e-001, 3.00814819e+002
-5.67859262e-002, -1.93722490e-002, 1.61722690e-001, 3.00875092e+002
-5.74555546e-002, -1.72854289e-002, 1.71544120e-001, 3.00252502e+002
-5.74555434e-002, -1.72854699e-002, 1.73508406e-001, 3.00032379e+002
-5.80485389e-002, -1.51755000e-002, 1.71544120e-001, 3.00240143e+002
-5.80485314e-002, -1.51755279e-002, 1.73508406e-001, 3.00021210e+002
-5.74555136e-002, -1.72855873e-002, 1.75472692e-001, 3.00948883e+002
-5.85640632e-002, -1.30453221e-002, 1.71544120e-001, 3.00246582e+002
-5.85640632e-002, -1.30453343e-002, 1.73508406e-001, 3.00030060e+002
-5.80485128e-002, -1.51756033e-002, 1.75472692e-001, 3.00939575e+002
-5.74555583e-002, -1.72854159e-002, 1.69579834e-001, 3.00412872e+002
-5.80485389e-002, -1.51754953e-002, 1.69579834e-001, 3.00402679e+002
-5.85640632e-002, -1.30453277e-002, 1.67615548e-001, 3.00533844e+002
-5.85640632e-002, -1.30453240e-002, 1.69579834e-001, 3.00409485e+002
-5.52203022e-002, -2.34657433e-002, 1.71544120e-001, 3.00376221e+002
-5.52202798e-002, -2.34658010e-002, 1.73508406e-001, 3.00149017e+002
-5.60404956e-002, -2.14333162e-002, 1.71544120e-001, 3.00324982e+002
-5.60404733e-002, -2.14333739e-002, 1.73508406e-001, 3.00096893e+002
-5.52202240e-002, -2.34659463e-002, 1.75472692e-001, 3.01123016e+002
-5.67859113e-002, -1.93722975e-002, 1.71544120e-001, 3.00281952e+002
-5.60404211e-002, -2.14335341e-002, 1.75472692e-001, 3.01029388e+002
-5.67858927e-002, -1.93723496e-002, 1.73508406e-001, 3.00057251e+002
-5.67858517e-002, -1.93724986e-002, 1.75472692e-001, 3.00982391e+002
-5.52203096e-002, -2.34657247e-002, 1.69579834e-001, 3.00545349e+002
-5.60405031e-002, -2.14332975e-002, 1.69579834e-001, 3.00489349e+002
-5.67859150e-002, -1.93722825e-002, 1.69579834e-001, 3.00443512e+002
-5.99995144e-002, 4.98398890e-007, 1.65651262e-001, 3.00981323e+002
-5.99594824e-002, -2.19085068e-003, 1.67615548e-001, 3.00883911e+002
-5.99995144e-002, 4.98398890e-007, 1.67615548e-001, 3.00940887e+002
-5.99995144e-002, 4.98398890e-007, 1.63686976e-001, 3.01025452e+002
-5.99594824e-002, -2.19085347e-003, 1.65651262e-001, 3.00942810e+002
-5.99594824e-002, -2.19085510e-003, 1.63686976e-001, 3.00998505e+002
-5.99995144e-002, 4.98398890e-007, 1.61722690e-001, 3.01089020e+002
-5.96395656e-002, -6.56184321e-003, 1.65651262e-001, 3.00792267e+002
-5.96395656e-002, -6.56183623e-003, 1.67615548e-001, 3.00699097e+002
-5.98394461e-002, -4.37927758e-003, 1.65651262e-001, 3.00872742e+002
-5.98394461e-002, -4.37927246e-003, 1.67615548e-001, 3.00796661e+002
-5.96395656e-002, -6.56185206e-003, 1.61722690e-001, 3.00964203e+002
-5.96395656e-002, -6.56184787e-003, 1.63686976e-001, 3.00875183e+002
-5.98394461e-002, -4.37928364e-003, 1.61722690e-001, 3.01021271e+002
-5.98394461e-002, -4.37928084e-003, 1.63686976e-001, 3.00942230e+002
-5.99594824e-002, -2.19085650e-003, 1.61722690e-001, 3.01069733e+002
-5.93601093e-002, -8.73563159e-003, 1.67615548e-001, 3.00619781e+002
-5.93601055e-002, -8.73563811e-003, 1.65651262e-001, 3.00722198e+002
-5.93601055e-002, -8.73564370e-003, 1.63686976e-001, 3.00812042e+002
-5.90014458e-002, -1.08977603e-002, 1.65651262e-001, 3.00667877e+002
-5.90014458e-002, -1.08977547e-002, 1.67615548e-001, 3.00565308e+002
-5.90014458e-002, -1.08977687e-002, 1.61722690e-001, 3.00863373e+002
-5.90014458e-002, -1.08977649e-002, 1.63686976e-001, 3.00764648e+002
-5.93601055e-002, -8.73564836e-003, 1.61722690e-001, 3.00908295e+002
-5.96395694e-002, -6.56180689e-003, 1.71544120e-001, 3.00412567e+002
-5.96395731e-002, -6.56178687e-003, 1.73508406e-001, 3.00165222e+002
-5.98394498e-002, -4.37924918e-003, 1.71544120e-001, 3.00522278e+002
-5.98394498e-002, -4.37923055e-003, 1.73508406e-001, 3.00266602e+002
-5.96395843e-002, -6.56174356e-003, 1.75472692e-001, 3.01175079e+002
-5.99594861e-002, -2.19083740e-003, 1.71544120e-001, 3.00625244e+002
-5.99594861e-002, -2.19082693e-003, 1.73508406e-001, 3.00359070e+002
-5.98394610e-002, -4.37919144e-003, 1.75472692e-001, 3.01365326e+002
-5.99995144e-002, 4.98398890e-007, 1.71544120e-001, 3.00689178e+002
-5.99594899e-002, -2.19081459e-003, 1.75472692e-001, 3.01535370e+002
-5.99995144e-002, 4.98398890e-007, 1.73508406e-001, 3.00414276e+002
-5.96395656e-002, -6.56182272e-003, 1.69579834e-001, 3.00581146e+002
-5.98394498e-002, -4.37926222e-003, 1.69579834e-001, 3.00690674e+002
-5.99594861e-002, -2.19084485e-003, 1.69579834e-001, 3.00794800e+002
-5.99995144e-002, 4.98398890e-007, 1.69579834e-001, 3.00856842e+002
-5.90014495e-002, -1.08977361e-002, 1.71544120e-001, 3.00270264e+002
-5.85640520e-002, -1.30453845e-002, 1.75472692e-001, 3.00938202e+002
-5.90014495e-002, -1.08977333e-002, 1.73508406e-001, 3.00045319e+002
-5.93601130e-002, -8.73560458e-003, 1.71544120e-001, 3.00325775e+002
-5.93601130e-002, -8.73558968e-003, 1.73508406e-001, 3.00094818e+002
-5.90014495e-002, -1.08977500e-002, 1.75472692e-001, 3.00968781e+002
-5.93601242e-002, -8.73556640e-003, 1.75472692e-001, 3.01045044e+002
-5.90014495e-002, -1.08977463e-002, 1.69579834e-001, 3.00436951e+002
-5.93601093e-002, -8.73561949e-003, 1.69579834e-001, 3.00491913e+002
-5.74555732e-002, -1.72853712e-002, 1.51901260e-001, 3.01296844e+002
-5.74555732e-002, -1.72853768e-002, 1.53865546e-001, 3.01297333e+002
-5.80485426e-002, -1.51754785e-002, 1.51901260e-001, 3.01299683e+002
-5.85640632e-002, -1.30453352e-002, 1.51901260e-001, 3.01317657e+002
-5.80485426e-002, -1.51754804e-002, 1.53865546e-001, 3.01295166e+002
-5.74555732e-002, -1.72853656e-002, 1.49936974e-001, 3.01235199e+002
-5.80485426e-002, -1.51754767e-002, 1.49936974e-001, 3.01238281e+002
-5.85640632e-002, -1.30453361e-002, 1.49936974e-001, 3.01258087e+002
-5.67859374e-002, -1.93722174e-002, 1.53865546e-001, 3.01329681e+002
-5.67859411e-002, -1.93722080e-002, 1.51901260e-001, 3.01325592e+002
-5.67859448e-002, -1.93722006e-002, 1.49936974e-001, 3.01259155e+002
-5.60405403e-002, -2.14332007e-002, 1.51901260e-001, 3.01369904e+002
-5.52203618e-002, -2.34656092e-002, 1.51901260e-001, 3.01426605e+002
-5.52203543e-002, -2.34656241e-002, 1.53865546e-001, 3.01442291e+002
-5.60405366e-002, -2.14332119e-002, 1.53865546e-001, 3.01378021e+002
-5.52203655e-002, -2.34655943e-002, 1.49936974e-001, 3.01359589e+002
